V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
0.034452310439362345,-0.058040334813790034,-0.0842463594595261,0.005115215888426508,0.03711815341287452,0.005343790607787952,-2.99448887860094e-4,2.87515546252282e-4,0.001353941262585311,0.0021742813638732203,-1.6002324938360803e-4,3.5238234031236275e-5,-7.571709994567083e-4,-0.0011769842557436611,-9.076478692652954e-4,6.516299526482191e-4,-0.005251489154473031,-0.05891587117934926,0.0035571763939898967,0.09645901689741067,-0.004936814867043005,0.013015143436371036,-0.002772537881626679,0.0015641649114994196,-0.22239438429178507,0.03146979359215629,0.01579188115754491,-0.015011675065549826,0.0018231495588885648,0.003875857574423866,-0.0068410219879622555,0.01125100844158086
0.03413712163225946,-0.055894585130633424,-0.08430327377118758,0.004809381312427195,0.03841014365946305,0.005496393422457835,-4.1490699460977354e-4,2.655381454237303e-4,0.0013511694945807975,2.569981757244568e-4,-0.0013679303690309695,1.8945057832869878e-4,-5.346378499195743e-4,-3.640233769790688e-4,0.00123867693313678,2.8440636244930864e-4,-0.008160729951430211,-0.10429018063232914,0.007320710966904687,0.17402188818157185,-0.004332151547147344,0.011500727037213594,0.0017563852939135494,0.008263437641134392,-0.260031284204773,-0.17535029381777348,0.05255743937353626,-0.033858327007998935,-0.02261433055237281,0.002409410445715765,-0.0052368344682739145,-0.004170653736774429
0.035427107234598805,-0.061044127597791945,-0.08637027511016895,0.006685243260156484,0.04185247606537538,0.005648231551466712,-3.8134004364154343e-4,6.431479733444779e-4,0.0010058310734650188,0.0022352663445977298,8.483075480346475e-4,5.303934734406915e-4,-0.001797073089469681,-0.0012601110006275503,-0.0015270206967242736,9.729191792498521e-4,0.013219737562210338,0.11881728698990841,0.007510141309234669,0.1701745536948885,-0.0031796156143658054,3.38232017928167e-4,-5.403237961777875e-4,0.009768514206403092,0.0308485638490193,-0.03771765349589812,-0.11589083464692182,0.0935969405622636,0.01800606659835054,-0.002738324302891657,0.0019644712942545137,-0.009925078070524788
0.03698501536439607,-0.061174848169414146,-0.0882060868352918,0.007383793091834879,0.04240809190444989,0.005515867757373918,-5.391057066268495e-4,9.412923137881452e-4,3.766870546028289e-4,-1.2260910626061685e-4,-0.0013807946088477377,-6.376168974205935e-4,0.0010031424223709041,0.0010682805024609702,0.0020505491325059425,6.018218391511436e-4,-0.018330556081119945,-0.18021214085284232,0.002307037804128962,-0.021328996277384608,0.002812706552640026,2.5281653777492924e-4,0.0010305123204647267,-0.001871235857453404,0.06697815818411458,0.021103866731984958,0.015009596679505499,-0.016951126527219213,-0.0024669696137924694,-0.0013915168157950916,0.0019126519092977827,0.006542699491948186
0.03640778147935484,-0.06282108091420732,-0.08823482558393456,0.007092908480795676,0.04265404454270814,0.005453522292233183,-6.348295494444484e-5,0.0012627009991691867,5.088938582408936e-4,0.0029336608588020397,0.0015990177478557006,-2.824913417818811e-5,-7.376750268299243e-4,-3.802770216062116e-4,-1.486272725524484e-4,0.0010208873694181097,0.014895917601809203,0.14904709416530867,0.004772586809017209,0.09338461589860213,0.001198305262992461,0.006689382350087801,0.0019067226226927192,0.004458352635809755,0.1135243499109559,0.005285858603398356,-0.11053964347620474,0.08588680795294915,0.027598579710927506,-0.003339604547402834,0.00231608396041254,-0.012618760313234436
0.036545408713166735,-0.0609754323670196,-0.08780068722535429,0.006729488269878498,0.0387473044488422,0.005076142710867889,-2.399781985610889e-4,7.227783155012187e-4,-5.51343131809009e-4,0.001419334157264803,-0.0020384020333977545,-9.799978165299776e-4,2.7740690970385164e-4,0.0036915287086750825,0.0019754237106263516,-5.101325448055086e-4,-0.03005424031534768,-0.288846863346472,0.007746753868190199,0.027318400187441458,0.0011541382234894657,-0.002876232122534331,-6.89296638519977e-4,-0.0013202144242809072,0.06720977789044466,0.09600767208864476,0.01776799174790494,-0.01847478972498535,0.007523674894373154,-5.937625300302721e-4,7.86851455248221e-4,0.009277848915525026
0.03647168102823791,-0.059891700288122435,-0.08724660586574295,0.006875780514674879,0.040246758404024516,0.005573348488775053,-5.223242517253506e-4,0.0011528308294081677,-6.061021277669401e-4,0.0022203892674760714,-0.0019208205937318108,-8.8363425810385e-4,3.733394460668637e-4,0.0016708981342198805,0.0017853124734699864,-6.731459625404009e-4,-0.02867742362372437,-0.26684182775832516,0.0021924803753173012,-0.020365846530655242,4.5763021826792e-4,-0.0050159315223026685,6.30801635024827e-4,-3.889492039713182e-4,0.11858871237806044,-0.06400313146724232,0.017244490593201673,-0.008823380649916697,-0.013122479568269518,-0.0016078133875689093,-7.449825694252457e-5,-0.008748757927701845
0.03308132111898644,-0.0568508884462528,-0.08226467515293485,0.005325543090788362,0.0398393011984942,0.005965879929118582,-4.908259516741261e-4,0.0015535953698217317,0.001639679486677284,-0.001885903806497432,-2.2578456056343877e-4,0.001467223820108832,-8.830521776941237e-4,-0.002228934785230691,9.089029191999074e-4,0.0022816216562986423,0.0019254894427748427,-0.0173517361601687,0.00791306171064336,0.19898651232495038,-0.00471385721491984,0.01340399153765133,0.0035354584407826023,0.019358942056806227,-0.275741235970151,-0.3196609826396124,-0.03581222407111766,0.044622331865362345,-0.01962197577154112,0.0024650940451582592,-0.004226551602801878,-0.02795838646194694
0.03844587477424756,-0.06199138854761468,-0.09071537978156757,0.007487944175176802,0.04166272567932419,0.005264910404105234,-5.730179348117805e-4,0.0017566250868813298,-7.29439037851457e-5,0.0036910790975828636,-4.7651092504936066e-4,-0.001988041603928462,8.852685951292295e-4,2.4614734880694746e-4,3.216250834246478e-4,8.635863907374284e-4,-0.0023483403376715734,-0.006389314980164925,-0.012787616018649587,-0.22522933822045704,0.0016926113223775083,-0.004838911683915916,0.004226881874573452,0.0024783365899853976,0.07726746484537489,-0.27473201195169455,-0.006137215492537493,0.026831487840395636,-0.0261065785884897,-0.002541471185192932,0.002296809170654084,-0.019474746611089118
0.03529064264928787,-0.0590688860472348,-0.08729336342193908,0.00650596958913005,0.042113311480536986,0.005477296216755235,-4.2771214932729815e-4,0.0014036042406861296,6.152266277425697e-4,-0.0012666757760079485,3.863396142704211e-4,2.8298361714886846e-5,-6.458286981286855e-4,-0.0019672613766042214,-1.0188643400958552e-4,0.001200825707647719,0.017244210169732137,0.16117103661416102,0.010193423682121564,0.22141349103455188,-0.003072936253125283,0.008273447051448769,9.936225869147668e-4,0.006928093676653458,0.005144395370856864,-0.029018366772511114,-0.10975089204170829,0.08916268428101322,0.021548168043654923,-9.272765933444476e-4,-0.0016435607035812795,-0.008815321478446896
0.035865558019042655,-0.0616165312345611,-0.08864784948876701,0.006791727219217527,0.042843422707869935,0.005017335174910704,-5.605374232150257e-4,9.119086476213748e-4,0.0011142222056527468,0.0017231883213674724,-2.0179738970627466e-4,3.2406416309409996e-4,-9.312566553428132e-4,-0.001638071418858687,-1.1681031369601686e-4,0.0013473165451512775,0.016531995280595096,0.1561393904837335,0.00921042498171173,0.2113754659458524,-0.0021870388679222264,0.0058648697768206364,0.0018293916612450673,0.006557042191994023,0.02132981691417576,-0.010513017422611168,-0.07485397062265309,0.05947758382078046,0.013399907786505454,2.117550764847018e-4,-6.486686051643912e-4,-0.003866145552096167
0.03522384215643848,-0.062062839290359224,-0.08580084388981196,0.005813573023678721,0.038741223469711525,0.005011762913029522,-5.272311753000069e-4,0.001013984079901487,8.924941664306294e-4,0.001527544542821581,7.061623026684954e-4,-4.342896548732886e-4,0.0010853063056246056,0.0015030793251447638,7.413873287836811e-4,0.00112554028786577,0.0040001206285560495,0.060232985745381676,-0.011487654994966283,-0.18186166847840668,-8.102840449089033e-4,-0.007693622526480864,0.0031797297764171884,0.009069635960061904,0.06756963204107774,-0.20106886951846473,-0.030951787644286473,0.0433046956667744,-0.014527895022911864,-0.0020859640269851906,0.0022189602541165584,-0.011869329583555894
0.037611378164679556,-0.06263768986222835,-0.09041544080778348,0.007486646341295517,0.04281615641278395,0.0051523030681874925,-4.167504381330855e-4,6.396569833261746e-4,1.0797683329787755e-5,0.0023616018901875236,-1.4934085100187143e-4,-9.197090090857659e-4,-7.096449522170849e-4,0.0020967470782513376,-2.7705826191393054e-4,5.197003012545362e-4,-0.012480575469523964,-0.10804084260383813,0.007551102948428929,0.10483517079637468,9.672933620974369e-4,-0.0014720231440419561,-0.0025319326930250364,-0.00953157628556069,0.1965679923160302,0.06064000865108985,0.025478282455736235,-0.022403488190558613,-0.0014260027887423362,-0.003921018592185558,0.0022923690224152045,0.012868559943537451
0.035642075182337286,-0.060195789690786726,-0.08476592244640883,0.005294796282171224,0.03759992867224066,0.005539127724020492,-3.0687020865664485e-4,0.0017069087303828966,5.578443503621422e-4,4.4389797264288156e-4,5.481634587590805e-5,-8.031456792225158e-4,-7.239515289718507e-4,-0.0010370643199949675,-4.5127908708190333e-4,0.00230332492846259,0.017868522975587792,0.16362343017673237,-7.403120072062632e-4,0.07173885988995424,0.0038040016474606714,-0.006876392842684086,6.138566685792514e-4,-0.020412469092375096,0.18176748767700673,0.06179132501774146,0.1804494467033629,-0.14699501381775948,-0.039158603814487394,-2.833797624887483e-4,0.002607983121213919,0.018295125144916265
0.03600072300473608,-0.06083969731332645,-0.08910239150044257,0.0067274562590567254,0.04041904212630307,0.004718619256624946,-3.6884050206732505e-4,9.546581829238012e-4,-1.0934140641723484e-4,0.0012731641224506954,-0.0015482263022523488,-5.105485314559197e-4,0.001551315379796693,0.0022853121471784832,0.00202637064544683,1.3581314379850572e-4,-0.029976886046304718,-0.2832733821856717,0.004894269735725585,-0.02885681426889216,0.002137127763990836,-0.00758237031601163,-2.515074058618926e-6,0.0015894808380694423,0.12300525587734297,0.07870871999338436,-0.060109098093369846,0.039330960986227126,0.019826677273594502,9.671299771616753e-4,0.0038373356701013875,0.0014559155488842533
0.03638124524640868,-0.06280324132094463,-0.08793112690238565,0.006862500958224557,0.041501080193711834,0.005433982427807687,-2.74202656654373e-4,0.0016714490853518705,5.995856943909002e-4,6.90287821351245e-4,-1.3848327348437215e-4,-0.0013986062378675047,9.94519449457249e-4,-3.0720381715942496e-4,2.1067641436340893e-4,1.074445823668581e-4,-0.005447762688831847,-0.04090119395812736,-0.008797769926403904,-0.19730246081468084,7.26763574458226e-4,-0.012526980847756915,0.006281516456296841,0.004036181303095304,0.06927192653313172,-0.1377834440725207,-0.0814138797273479,0.07325626981203374,0.001441573409388594,-0.0031012920518471493,0.0040068905080536035,-0.012942248257314585
0.03322311248003469,-0.05690495476692449,-0.08278961044072236,0.004560485390692191,0.036072406104346234,0.0050929539237366366,-2.840972822216547e-4,6.071263831170543e-4,0.0016883693593183866,-7.428714587525704e-4,-4.2344695373804997e-4,-1.5773289129747774e-4,-9.50410495941503e-4,-4.6864752531709667e-4,5.470333959001109e-4,0.0016296464075815909,-0.01000269363621517,-0.12334437987154717,0.008011775367280736,0.1948153331756301,-0.005436267615420816,0.011511656337734657,2.3331640928870583e-4,0.01123458758939279,-0.27273610445570823,-0.1971252474831593,0.06687204777544727,-0.04364003400514232,-0.03481482513771184,0.003491356794376384,-0.006898661455388468,-0.011005660382512867
0.03588047000660835,-0.06153548491343884,-0.08695378165139185,0.0062650268907798266,0.04260195223976585,0.00530770757156164,-2.8862407376578956e-4,2.9211513360741036e-4,3.766361555728715e-4,0.001246358553559732,1.315640899180509e-4,-3.5549305152647413e-4,-5.793820366723367e-5,-0.0010214249086882056,-8.329853487741379e-4,-5.717172840366811e-4,0.018664677513844576,0.18948575758841013,-0.0027000271390194754,0.00995341327690502,0.0020707073890130225,-3.8539719209331784e-5,-0.004005864103726902,-0.019904312558155363,0.04024537834917146,0.13284439860471034,0.20602197968614164,-0.17167284659398457,-0.03911263552955124,-2.9723076715421813e-4,-7.425610145608961e-4,0.0262998934955996
0.03664059882208741,-0.06309848498898218,-0.08910681094070605,0.007691079791786425,0.04214181358466473,0.004845667972355625,-3.0455354949302166e-4,5.226901619707673e-4,-3.0401059384332587e-4,0.0012091593758527942,-0.0014054623007111369,-8.647265413603156e-4,1.1802395461729356e-4,0.0018434062448670185,0.001661019527618018,9.525723643526788e-4,-0.016419980377581172,-0.1488946229718617,0.008844910340954318,0.11404335996173155,0.0019308955729341487,-0.0015711874114120292,-0.0028996836312572844,-0.0014995065105480154,0.20237745509911018,0.06048775905737167,-0.006403796316696916,0.0016288386023832482,0.005870732083772597,-0.002373433074002739,0.001849209576468156,0.007352800338019111
0.03416571129460337,-0.05886128103633592,-0.08323022005764746,0.0043191124666129765,0.03593706206228789,0.00534773407512249,-3.802529604088415e-4,0.0017644039809275945,9.092523835280731e-4,0.0028837799364237393,-5.412372185656669e-4,4.041965621770731e-4,0.0013209315739132782,-9.177951002201774e-4,5.654196778698316e-4,9.250322854039474e-4,0.014693837315408425,0.1435833108173375,-0.0072687390773121885,-0.030411225137520027,0.0020470803536162194,-0.00724907940483032,-0.0010796131820654713,-0.02658195909061959,0.07925480686461238,0.0411809810356109,0.26657502492880925,-0.20859742769381406,-0.05680806943273813,0.0010305844905359027,-3.653706944619651e-4,0.0318363871987795
0.03489067827822905,-0.0602878646761374,-0.08771395836454242,0.0060460220040238905,0.039230283184115845,0.005231712043344895,-2.7506302288688236e-4,0.0011851973364662715,-2.3739834277632896e-4,-0.0027905176714547748,-0.0016530445682457562,-7.212520619337804e-4,0.0015868715456426406,0.0029378400336862284,0.001287986062560942,-5.625064615016525e-4,-0.03149502484421301,-0.2995411240910968,0.006345004449530314,-0.018317578482128626,0.002071591668702471,-0.008662831422614698,0.0015246648305622438,0.0018514418443432493,0.1384969296462882,0.058754147439437035,-0.0726210730747359,0.04926131131309565,0.016664314044367322,9.47605958458947e-4,0.004084220576017197,-0.0030785266338706637
0.034705394442717204,-0.059906869455307966,-0.08497508111942863,0.003947393624259656,0.03474839746600696,0.004946047317535416,-7.32028919172286e-4,0.0010225319963526013,2.628604638695574e-4,0.0011448749467215177,1.1481260909574653e-4,0.0017284791191495236,-3.1823159055988684e-4,2.3348680292509849e-4,-0.0011359999879724232,-4.189935261163477e-4,0.011379977950113009,0.09928248214775787,-0.0021150057561785127,0.004391615928182934,-0.003649669130364141,0.009753121922660563,-0.0029668663908635888,-0.009184983326880327,-0.14900884084246524,0.06536124119588338,0.11210041695877006,-0.08292562373118909,-0.002820581796299446,0.0042783458269014685,-0.002691579526963632,0.00821074704687864
-0.2104638850180145,0.03432258477508639,-0.0074762689597608215,-0.35971341654167427,0.05197021897042522,0.4839434342106111,-0.753762151184478,-0.011333604370449253,-0.08087128846985843,0.017108185677745493,-0.05642501597465167,-0.05221139146443521,0.021433394865278538,0.001124423643990442,0.004531103654546671,0.005937227068648067,-0.016744153283043853,0.0015705193923281268,0.0033343621847611972,-0.0030829802771708487,0.0015877550719247539,0.002127870841138329,0.002550108519130882,6.293379631596458e-4,0.0012345020104511176,-0.0012865696455555142,-0.002451450263961607,-0.003496369770557613,-5.97806364546558e-4,-0.0013516021371858386,-0.004082004380953533,4.592646841482264e-4
-0.1902036572432485,0.02841906358984936,-0.013698725065179518,0.05977020033332447,0.010162349700087387,0.008644693273543579,-0.012836147957001267,0.16013278999711586,0.2442006307431832,0.001305834324592672,0.34323409724306575,-0.3235530628656316,-0.6597044743235425,-0.1853863889443211,0.2989348842553133,0.050715638326692764,0.16954910514867422,-0.021230599687874448,-0.04424035341680651,-0.003746262152902413,-0.1723343348018909,-0.006462106234009715,-0.03134223556848555,-0.0010762177627936986,0.004373472325083956,0.003330835652564905,0.02798629613725131,0.031431275848524495,-0.0011562413200507282,-0.01323539629653818,-2.922709451639421e-4,4.040868190813075e-4
-0.1546260703205425,0.01690312430406724,-0.006374124008507195,-0.018886054759726104,0.007570018232861907,0.041597329294413336,-0.012095746835075399,-0.21705899042610416,0.03438030140173696,-0.018209322373802957,0.5381438608735643,0.7501853149631252,-0.10774424752980055,-0.0323504926112718,-0.14820021401297806,-0.030142270719111283,0.12311698493462567,-0.01894301414426617,-0.09581294278900596,-8.221123527114437e-4,0.027039535228181054,0.008199885805839796,-0.04344691513587102,0.002092326263970302,0.004066712734091185,-0.0030354066018005318,-0.014382212986620953,-0.018445756958740435,0.0042677138414842514,-0.02206271956181825,0.011815025287981187,-0.001740307054652766
-0.19481708038709816,0.032056820205138795,-0.01470063313120228,0.0756910703181626,0.011391814332286903,-0.002825373943230709,-0.014494511286069633,0.24538383192989843,0.43976005366881493,0.0097129946833196,-0.21420699936601045,0.15752660828480297,0.0064984737587327444,-0.10549578014345588,-0.013049790449632956,0.012203784238409832,-0.33039202587043093,0.025767842067683924,-0.3320900319213532,0.019601385817496552,0.41746570266286276,0.020426637175661764,-0.03820686561873588,5.416152477622481e-4,-0.008215627880718689,0.024423214382161884,0.2626854427484086,0.33488812837847104,0.013334531434802961,-0.10233479910604167,0.11778805250570294,-0.009310793377401073
-0.193907186061338,0.032601658390427675,-0.016733814827171248,0.09632692257077478,0.009035528494178052,-0.012401158640812987,-0.004122516589566604,0.11370762514355347,0.24558810592786315,0.009829934858595206,-0.35641893337858827,0.32375873339097594,-0.0045340358621536025,-0.1271362204546775,0.21602277922308796,0.046243884209273216,-0.28957558359501595,0.0321265481055377,-0.009099717261453746,-0.0022602391951723117,-0.49326337046353436,-0.025798753760360518,0.06715313042444306,-0.00103977867261051,0.010070875477867204,-0.021589274551991153,-0.2667546466638313,-0.34277593316668914,-0.00903737855062283,0.09174210454895418,-0.07304285654273991,0.0023958114044884517
-0.17531428050687328,0.027369113709219493,-0.01310250095388873,0.10206301794174323,0.005563596287053803,-0.029879888802303974,0.008904295715683295,-0.06179686770383017,-0.08284114600829467,-0.0050424101659794504,0.0809616543306723,-0.006709091393669894,0.2923845301153477,-0.26630970426849176,0.3961618904935135,0.04862401518412744,0.049503959910070484,-0.0037758487689117082,0.09422937156080433,-0.006842391575190135,-0.04550369340466564,-0.001088059213253072,0.1186885617869791,0.0042498326933670455,-0.007570069940482942,8.597209494322844e-4,0.016783173000481925,0.012128365911585599,0.07002398118541198,-0.5025816190162624,0.03798280974989159,0.007792098800692426
-0.1667827840625455,0.02319687375334077,-0.010694056262934919,0.0874515026803601,0.003159264422775921,-0.027643090466065414,0.0113687230658613,-0.3639173208786574,0.017865016591156035,0.006362107658112547,-0.14936253347071435,-0.03985976854661689,-0.026433188888334146,-0.06374701481221684,-0.05757649122134737,-0.0131613255724117,0.16195829041927193,-0.01890751483132842,-0.08689721729975368,0.002341123212351208,-0.03609792453615646,0.006633954116507682,0.691359274523112,0.0014915703573031604,0.004879805681438461,0.02453056119374756,0.16022158341752465,0.20842618038952113,-0.03055049598210762,0.11816871954161659,-0.28626791688985825,0.015376843336534798
-0.17499416616533373,0.028599896935500517,-0.014109943185077814,0.1096937524984717,0.004363971449630339,-0.03458262333259634,0.008112111013186226,0.13544395933241676,-0.21411256210826604,-0.0010050026073952414,0.026639865724294127,0.0015491217042568617,-0.05524524545419893,0.06611921987337119,-0.10212568906479744,-0.01635187518092182,-0.1280598864129796,0.01761199475765876,0.15030820838312242,-0.006328546335177439,0.25578987433194006,0.012103386094547303,0.08460204076076112,9.093961685745552e-4,-0.004476926804898254,-0.02274230595394266,-0.14505305746534872,-0.219651807448538,0.07048931123159485,-0.5220887379495635,-0.265757638827272,0.019817855667703367
-0.16929177926180888,0.025748862877330518,-0.012038226296281769,0.09187773880131586,0.0030509599776992425,-0.024588989806363298,0.0053228165107052925,0.0027835485082387612,-0.09551199169958549,0.002933718271665344,0.0990398558399279,-0.008172484682880074,-0.24367566682694033,0.01562428442507214,-0.12479243314774034,-0.006462189039262783,-0.4601614684943813,0.05542400447272834,0.6585188733024968,-0.029615144886946755,0.14199749335872547,0.002314696103708059,0.16473872168425058,0.0034493719836113956,-0.008624137577717786,0.008597415613820686,0.07667260901199335,0.09900469687467636,-0.020892683944839525,0.1550218504588443,0.13726302149697303,-0.011514777013392112
-0.1648128997799924,0.022735031395817114,-0.011704346691164057,0.09262480581770541,0.0024777332235526323,-0.03024653655363177,0.01211188220479706,-0.349438124093422,5.23903972203229e-4,0.009400630521170347,-0.19372529738297775,-0.09006380412553634,-0.12547271173959157,-0.05458087911840047,-0.16840045100725629,-0.026714312005540197,0.05351670697341902,-0.00494146142168989,-0.031456894683136394,0.002607780647215036,0.12079563262950141,0.00801792962899998,-0.07130346463964858,0.007895183786502431,-0.009702856043437815,-0.021988754096705376,-0.20420698216158473,-0.27514459761317733,0.03379383225867668,-0.016795930043957047,0.6370782721966023,-0.030577031071993558
